DATE,TEMPERATURE,MA60,MA90,MA120,MA180
2006-03-08 12:00:00,12.979344,13.412460283333333,14.009691716666664,15.035281245833334,17.38752840833333
2006-03-09 12:00:00,12.986322,13.390488466666666,13.972286038888887,14.978456654166667,17.321085969444447
2006-03-10 12:00:00,13.012567,13.369857033333334,13.936388605555557,14.922272879166666,17.254458063888887
2006-03-11 12:00:00,12.975735,13.349301200000001,13.901485405555556,14.866251795833334,17.187559752777776
2006-03-12 12:00:00,12.954359,13.329499516666667,13.867294883333331,14.810531479166666,17.12068765277778
2006-03-13 12:00:00,12.931759,13.31002095,13.83320275,14.7550153875,17.05433324166667
2006-03-14 12:00:00,12.925714,13.291286033333334,13.79952746111111,14.7000860875,16.98911929166667
2006-03-15 12:00:00,12.977191,13.2742649,13.767260338888887,14.646302070833334,16.92477780277778
2006-03-16 12:00:00,12.980771,13.258088083333336,13.735926861111109,14.593221745833334,16.860972925
2006-03-17 12:00:00,13.039633,13.243402066666668,13.70639293888889,14.541508570833335,16.798177997222222
2006-03-18 12:00:00,12.998926,13.2285253,13.677857527777777,14.490232520833333,16.735962308333335
2006-03-19 12:00:00,12.991514,13.213585550000001,13.651147850000001,14.440254020833333,16.67500021388889
2006-03-20 12:00:00,13.106906,13.2009036,13.626665494444445,14.393492004166667,16.616083713888887
2006-03-21 12:00:00,13.108793,13.188926033333333,13.602746549999999,14.348776895833334,16.557743925
2006-03-22 12:00:00,13.140361,13.177729966666668,13.58001306111111,14.305663670833333,16.500186952777778
2006-03-23 12:00:00,13.141386,13.166862250000001,13.558199244444445,14.264630529166665,16.442979325
2006-03-24 12:00:00,13.210879,13.158318633333332,13.537961344444446,14.225824854166667,16.386165175000002
2006-03-25 12:00:00,13.3471985,13.153516024999998,13.519717616666668,14.189579591666666,16.330118966666667
2006-03-26 12:00:00,13.423596,13.151406508333332,13.502826616666669,14.155397950000001,16.27462202222222
2006-03-27 12:00:00,13.593347,13.153416608333334,13.48835325,14.123748991666668,16.22031122222222
2006-03-28 12:00:00,13.615163,13.156576825,13.47468325,14.093447633333334,16.166515816666667
2006-03-29 12:00:00,13.653587,13.160767125000001,13.462244072222223,14.0644682,16.113722499999998
2006-03-30 12:00:00,13.752551,13.166313658333333,13.451667994444445,14.03705945,16.063262783333336
2006-03-31 12:00:00,13.961043,13.175075174999998,13.444014905555557,14.011963675,16.015231305555556
2006-04-01 12:00:00,14.163912,13.187327974999999,13.439050172222222,13.989065750000002,15.9690047
2006-04-02 12:00:00,14.361611,13.202950341666668,13.436741194444446,13.968508425000001,15.9244748
2006-04-03 12:00:00,14.309559,13.217405341666668,13.434292283333333,13.948167283333333,15.880133794444443
2006-04-04 12:00:00,14.331594,13.232137225,13.432617483333333,13.928607733333333,15.836291605555557
2006-04-05 12:00:00,14.341582,13.247683075000001,13.43154066111111,13.909777283333334,15.793143205555555
2006-04-06 12:00:00,14.259847,13.262703775,13.430014772222222,13.890955883333334,15.750294977777779
2006-04-07 12:00:00,14.279308,13.279062391666665,13.429159238888891,13.872908075,15.708435922222222
2006-04-08 12:00:00,14.352828,13.297813025000002,13.429694761111111,13.856241366666666,15.667589983333333
2006-04-09 12:00:00,14.475642,13.319336825,13.43219686111111,13.841510583333333,15.627813261111111
2006-04-10 12:00:00,14.418822,13.340242408333333,13.434527272222224,13.827358908333334,15.587973783333334
2006-04-11 12:00:00,14.4703865,13.362012783333334,13.4381709,13.814349579166667,15.548913669444447
2006-04-12 12:00:00,14.355484,13.381967266666667,13.441004355555556,13.800644854166666,15.509335191666667
2006-04-13 12:00:00,14.381185,13.402811283333333,13.44468631111111,13.787517312499999,15.470487963888889
2006-04-14 12:00:00,14.434814,13.425043966666665,13.449534700000001,13.775463829166666,15.432557069444444
2006-04-15 12:00:00,14.569924,13.449912466666666,13.456407411111112,13.765206662499999,15.396146536111113
2006-04-16 12:00:00,14.690332,13.477132333333333,13.464957833333333,13.756812045833334,15.361452008333332
2006-04-17 12:00:00,14.779929,13.506073366666667,13.47482891111111,13.750252179166665,15.327959786111112
2006-04-18 12:00:00,14.764422,13.53408445,13.484568055555558,13.744994154166669,15.29489096388889
2006-04-19 12:00:00,14.82221,13.562390700000002,13.495172355555555,13.7409265875,15.26263065277778
2006-04-20 12:00:00,15.138813,13.594913799999999,13.50974308888889,13.739904212499999,15.232406280555557
2006-04-21 12:00:00,15.3766775,13.631829358333333,13.527127005555556,13.741490066666668,15.203484300000001
2006-04-22 12:00:00,15.537444,13.671969408333334,13.546504727777776,13.745096854166666,15.175634844444446
2006-04-23 12:00:00,15.820703,13.716447991666666,13.56980702777778,13.7516669625,15.149491999999999
2006-04-24 12:00:00,16.199375,13.767745941666668,13.598296138888887,13.761752304166667,15.12559983888889
2006-04-25 12:00:00,16.393238,13.822521241666667,13.629885816666668,13.773831070833333,15.103091788888888
2006-04-26 12:00:00,16.447094,13.878505841666668,13.662934183333332,13.786757270833332,15.08109635
2006-04-27 12:00:00,16.41349,13.934193758333333,13.696133516666668,13.7998241625,15.059124955555555
2006-04-28 12:00:00,16.39691,13.989900725,13.729408416666665,13.813355804166667,15.037439761111113
2006-04-29 12:00:00,16.287287,14.044334441666667,13.761269838888891,13.826546545833335,15.015498577777777
2006-04-30 12:00:00,16.28272,14.098596641666667,13.792907261111113,13.840154037500001,14.993796827777778
2006-05-01 12:00:00,16.444702,14.155397241666668,13.826417905555557,13.855437070833334,14.973247055555554
2006-05-02 12:00:00,16.701035,14.216480825,13.862826416666667,13.8732005375,14.954440388888889
2006-05-03 12:00:00,17.028738,14.282930275000002,13.902676183333334,13.894023679166668,14.93768596111111
2006-05-04 12:00:00,17.07632,14.349805258333333,13.942994394444442,13.915640295833333,14.921410944444444
2006-05-05 12:00:00,17.093412,14.417063075,13.983934183333332,13.937764595833332,14.90551863888889
2006-05-06 12:00:00,17.236372,14.487439458333334,14.027020483333333,13.961424554166666,14.890757816666666
2006-05-07 12:00:00,17.40595,14.561216225,14.072666694444447,13.986838254166667,14.87725957222222
2006-05-08 12:00:00,17.551588,14.637303991666666,14.120708894444444,14.013896229166669,14.8647391
2006-05-09 12:00:00,17.411928,14.710626674999999,14.167683494444447,14.040241854166668,14.851724144444445
2006-05-10 12:00:00,17.268333,14.782169974999999,14.213281783333334,14.0657355875,14.838224522222223
